"Estimate","Std._Error","t_value","Pr(>|t|)","term","model","model_family","outcome"
8.93376102467507,7.10481877964543,1.25742278610531,0.208943690421929,"languagePunjabi","trial_sentence_type_delta_saccade_mean_saccade_velocity","trial_language_by_sentence_type","delta_saccade_mean_saccade_velocity"
13.616636413741,7.11724200811193,1.91319002476258,0.0560572373573776,"sentence_typepassive","trial_sentence_type_delta_saccade_mean_saccade_velocity","trial_language_by_sentence_type","delta_saccade_mean_saccade_velocity"
9.83637942629002,7.11724204267565,1.38204930608095,0.167317264330296,"sentence_typepassive_dropped_agent","trial_sentence_type_delta_saccade_mean_saccade_velocity","trial_language_by_sentence_type","delta_saccade_mean_saccade_velocity"
1.1984164247253,10.056519444016,0.119168110935081,0.905170143981237,"languagePunjabi:sentence_typepassive","trial_sentence_type_delta_saccade_mean_saccade_velocity","trial_language_by_sentence_type","delta_saccade_mean_saccade_velocity"
-7.50053169067583,10.0653007095596,-0.745187044789642,0.4563633023414,"languagePunjabi:sentence_typepassive_dropped_agent","trial_sentence_type_delta_saccade_mean_saccade_velocity","trial_language_by_sentence_type","delta_saccade_mean_saccade_velocity"
4.35033623508785,7.64700449286643,0.568894164917268,0.569572835349824,"(Intercept)","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
5.4930833730208,10.5681369250125,0.519777838988806,0.603348884940762,"languagePunjabi","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
22.9527263900503,10.585800703188,2.16825604728586,0.0304060247336839,"sentence_typepassive","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
9.22769495993833,10.586041775095,0.871685107236935,0.383617466376514,"sentence_typepassive_dropped_agent","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
-15.1479790754222,14.957971105429,-1.01270279028178,0.311479950273433,"languagePunjabi:sentence_typepassive","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
-7.63257506125688,14.9711855182089,-0.50981767956677,0.610306776185507,"languagePunjabi:sentence_typepassive_dropped_agent","trial_sentence_type_delta_saccade_mean_saccade_duration","trial_language_by_sentence_type","delta_saccade_mean_saccade_duration"
0.0310937799137699,0.0475659125835136,0.653698798675989,0.513478615035347,"(Intercept)","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
0.00625749051968746,0.062451126857847,0.10019820032921,0.920210059476795,"languagePunjabi","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
-0.056607491524675,0.0624511268465327,-0.906428664830695,0.364959982167263,"sentence_typepassive","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
-0.0489709973332524,0.062451126857847,-0.784149138649196,0.43316604999934,"sentence_typepassive_dropped_agent","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
-0.0483079997572975,0.0883192305718491,-0.546970342070612,0.58453937466048,"languagePunjabi:sentence_typepassive","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
0.0311760765114367,0.0883192306038506,0.352993071817787,0.724179142914133,"languagePunjabi:sentence_typepassive_dropped_agent","trial_sentence_type_cognitive_load_index","trial_language_by_sentence_type","cognitive_load_index"
0.0310937800909492,0.0475651282077032,0.653709582263116,0.513471273678749,"(Intercept)","agent_first_cognitive_load_index","trial_language_by_agent_first","cognitive_load_index"
0.006257490350921,0.0624496901936741,0.10020050270089,0.920208179273685,"languagePunjabi","agent_first_cognitive_load_index","trial_language_by_agent_first","cognitive_load_index"
-0.052789244427758,0.0540830181612224,-0.976078004197036,0.329296514197504,"agent_first_alignmentnon_agent_first","agent_first_cognitive_load_index","trial_language_by_agent_first","cognitive_load_index"
-0.00856596190372991,0.0764849377917209,-0.111995409175284,0.910852821682115,"languagePunjabi:agent_first_alignmentnon_agent_first","agent_first_cognitive_load_index","trial_language_by_agent_first","cognitive_load_index"
-0.0255137116536829,0.0521679972790028,-0.489068259937821,0.624979058885157,"(Intercept)","agent_overt_passive_only_cognitive_load_index","passive_only_language_by_agent_overt","cognitive_load_index"
-0.0420505096087749,0.06874716804585,-0.611668972032854,0.540997509944888,"languagePunjabi","agent_overt_passive_only_cognitive_load_index","passive_only_language_by_agent_overt","cognitive_load_index"
0.00763649387015548,0.0687471680264175,0.111080850155471,0.911590828196188,"agent_overtagent_dropped","agent_overt_passive_only_cognitive_load_index","passive_only_language_by_agent_overt","cognitive_load_index"
0.0794840767016214,0.0972231773977016,0.817542471138168,0.413955649220246,"languagePunjabi:agent_overtagent_dropped","agent_overt_passive_only_cognitive_load_index","passive_only_language_by_agent_overt","cognitive_load_index"
6205.5853413127,102.007025060659,60.8348820840771,0,"(Intercept)","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-81.1289351068735,84.6635695529168,-0.958250821874051,0.338074514775137,"languagePunjabi","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
35.245229698521,84.9868219563473,0.414714056687805,0.678404320792203,"sentence_typepassive","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
145.429395626173,84.2509844919709,1.72614476261737,0.0845056820418104,"sentence_typepassive_dropped_agent","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-111.559211694433,143.339889213946,-0.778284483867029,0.436511187573688,"aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-26.4829721739664,119.930393015168,-0.220819522959597,0.825259860562259,"languagePunjabi:sentence_typepassive","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
46.9614688556201,119.774275367056,0.392083097240233,0.695046670787387,"languagePunjabi:sentence_typepassive_dropped_agent","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
171.007285353241,119.544764380684,1.43048745161835,0.152763584283745,"languagePunjabi:aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-67.285810565016,119.540248563158,-0.562871596585865,0.573597612940078,"sentence_typepassive:aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-140.304879200994,119.032829527359,-1.17870741843322,0.238682027187985,"sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-52.8459055688208,169.239401706076,-0.312255332009505,0.754885330255548,"languagePunjabi:sentence_typepassive:aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
-167.729018622593,168.952134649784,-0.992760576658434,0.320969961973289,"languagePunjabi:sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_time_to_first_fixation","interest_area_language_by_sentence_type_by_role","time_to_first_fixation"
0.415700833112821,0.0365703245446948,11.3671628099655,6.31072003753694e-29,"(Intercept)","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.0301644365349304,0.025960468970656,1.16193727351483,0.245421421844521,"languagePunjabi","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
-0.0223142799680781,0.0259555586316222,-0.859711027020322,0.390067618384876,"sentence_typepassive","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
-0.0164323228116263,0.0259604671148613,-0.632974851296859,0.526833829025886,"sentence_typepassive_dropped_agent","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.0796158541714337,0.0509867474452176,1.5615009421218,0.118588730728947,"aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.0272557283893748,0.0367067056607965,0.742527227620007,0.457868893322546,"languagePunjabi:sentence_typepassive","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
-0.0301236550360084,0.0367205876346935,-0.820347847798265,0.412130993321484,"languagePunjabi:sentence_typepassive_dropped_agent","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
-0.0545260148767517,0.0367136473038408,-1.48517019912231,0.137681160334998,"languagePunjabi:aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.050899790781472,0.0367067030357968,1.38666201461444,0.165723726119244,"sentence_typepassive:aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.0273091983107485,0.0367136446793508,0.743843291758725,0.457072425339776,"sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
-0.0711723932474918,0.0519111209755168,-1.37104327377287,0.170539516089464,"languagePunjabi:sentence_typepassive:aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
0.042756315948235,0.0519307530512367,0.823333255076239,0.41043212957489,"languagePunjabi:sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_dwell_time_normalized_by_trial_length","interest_area_language_by_sentence_type_by_role","dwell_time_normalized_by_trial_length"
1823.42913687332,163.880297321404,11.1265915834726,8.07333010425092e-28,"(Intercept)","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
121.123331287243,116.950008378637,1.03568467387445,0.300494779587001,"languagePunjabi","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
-113.896998319058,116.92794962555,-0.974078470406788,0.330154471619035,"sentence_typepassive","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
-77.8327315607824,116.950000065168,-0.665521432384881,0.505806224711022,"sentence_typepassive_dropped_agent","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
358.2343175433,225.524558410738,1.58844925833249,0.112368475396663,"aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
115.785654639325,165.361103940169,0.700198848945871,0.483897773652008,"languagePunjabi:sentence_typepassive","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
-125.09100998125,165.423466118751,-0.756186609531275,0.449640815933909,"languagePunjabi:sentence_typepassive_dropped_agent","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
-240.252330897621,165.392287810258,-1.45262112326086,0.146511274784878,"languagePunjabi:aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
253.655501914682,165.361092101747,1.53394912122742,0.125225977638086,"sentence_typepassive:aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
124.295619609188,165.392276053297,0.751520098611704,0.452442467353698,"sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
-355.94840992283,233.855915769107,-1.52208426608403,0.128171681213183,"languagePunjabi:sentence_typepassive:aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
190.537254308128,233.944108983828,0.814456303840073,0.41549627931502,"languagePunjabi:sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_dwell_time","interest_area_language_by_sentence_type_by_role","dwell_time"
2.51425440064324,0.151937985248047,16.5478987794829,3.55767371522738e-57,"(Intercept)","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
0.190536153076701,0.121401953358174,1.56946529941375,0.116724217379286,"languagePunjabi","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.257725453382541,0.121380472639647,-2.12328596007097,0.0338728907165361,"sentence_typepassive","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.184667056778218,0.121401945763346,-1.52112106290452,0.128413988832396,"sentence_typepassive_dropped_agent","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
0.144590916742955,0.182864508155796,0.790699727361892,0.429228672132711,"aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
0.055759821821038,0.171657921356853,0.324831044092168,0.745348606019651,"languagePunjabi:sentence_typepassive","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.0681096645889947,0.171718651148223,-0.39663521774466,0.691685875851897,"languagePunjabi:sentence_typepassive_dropped_agent","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.260058186082338,0.171688288925457,-1.51471126953365,0.130029997363995,"languagePunjabi:aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.0394163875939871,0.171657910608119,-0.229621736943843,0.818413124232332,"sentence_typepassive:aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.0788522060305184,0.171688278184753,-0.459275419756181,0.646094662138248,"sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
0.217887362811258,0.242760960462967,0.897538724495601,0.36955762668902,"languagePunjabi:sentence_typepassive:aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
0.277945548893593,0.242846845340231,1.14453020175818,0.252563690655125,"languagePunjabi:sentence_typepassive_dropped_agent:aoi_roleobject","ia_role_entry_count","interest_area_language_by_sentence_type_by_role","entry_count"
-0.654191290733082,0.354040367697113,-1.84778728761448,0.0646331206494029,"(Intercept)","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
0.238946694359787,0.274252971348488,0.87126383056088,0.383610114634038,"languagePunjabi","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
-0.0885455935770151,0.277627505884893,-0.318936674861485,0.749774532927957,"sentence_typepassive","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
-0.295554117031952,0.281949097352334,-1.04825346066853,0.294521845487917,"sentence_typepassive_dropped_agent","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
0.499941005327559,0.386639506981122,1.29304169982807,0.195996637108879,"languagePunjabi:sentence_typepassive","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
0.299925241464796,0.392159359728019,0.764804495990631,0.444387970150986,"languagePunjabi:sentence_typepassive_dropped_agent","agent_first_look_logistic","first_aoi_visit_logistic","agent_first_look"
